review_id,product_id,user_id,rating,title,review_text
37584,227,U37584,4.0,Loved it,highlight heaven shimmery shuttle contour option makeup carry mess free
37585,227,U37585,4.0,Easy going..,beginner shimmery
37586,227,U37586,4.0,Satisfied..,beginner cream base contour stick highlighter decent set contour powder bronzer started crease
37587,227,U37587,4.0,amazing.,application stick form bleand cream formula not medium
37588,227,U37588,4.0,good,counter not dark
37589,227,U37589,4.0,medium to dark,highlighter natural glow contour pigmented creamy mine dry
37590,227,U37590,3.0,Fine,not expected contour light blend quickly merge visible highlighter dark not shiny not glad
37591,227,U37591,3.0,like it,contour stick blend
37592,227,U37592,3.0,Okay,not blend dry
37593,227,U37593,3.0,Just Okay Type,formula creamy point apply multiple job
37594,227,U37594,4.0,Good product.,contouring highlighting apply blend easily
37595,227,U37595,5.0,Wow!,contouring absolutely swear creamy pigmented
37596,227,U37596,5.0,Best product for skin,perfectly blend dark contour lighter highlighter recommend
37597,227,U37597,5.0,My Fav,apply makeup regularly nt bore highlighter suddenly shiny contouring face recommending
37598,227,U37598,5.0,Amazing product,bought nykaa super bronzer finish medium buy
37599,227,U37599,5.0,beautiful stick for contouring,stick india contouring highlighting sucha reasonable cost
37600,227,U37600,5.0,good,highlight contour not apply lot bit blend dream
37601,227,U37601,5.0,good,personally
37602,227,U37602,5.0,Holy grail,core maybelline makeup company introduce makeup dupe high end aww live luckily contour highlighting work heart not grab stock nykaa
37603,227,U37603,5.0,great,buy contour highlighter daily not give popping worth price
37604,227,U37604,5.0,Awesome,part carry highlighter not pigmented subtle glow contour blend easily
37605,227,U37605,5.0,in love,bought nykaa timer lot doubt started blend blender natural applied excel
37606,227,U37606,5.0,best ever formula,formula dewy die sharp contour
37607,227,U37607,5.0,amazing product n very easy to use,bought nykaa doubt sculpting face never easier beginner totally recommend
37608,227,U37608,5.0,Amazing,creamy coverage contouring trend day
37609,227,U37609,5.0,Best duo stick ever!!,affordable quality blend perfectly highlighter part
37610,227,U37610,5.0,great product,work bought face compact powder worked
37611,227,U37611,5.0,I absolutely love this thing here,duo stick absolute awesomeness beginner contour pigment contour highlight shimmery not matte satin careful not shimmery sheen not honestly bit disappointed shimmery texture improvise
37612,227,U37612,5.0,Must buy,dual purpose worth penny stick creamy blend never overboard suites indian
37613,227,U37613,5.0,Contour stick,contouring stick awesome recommended
37614,227,U37614,5.0,Perfect for my skin,not fair medium contouring perfectly matches highlight give natural shine face stick
37615,227,U37615,5.0,Great for beginners,purchase medium happy beginner
37616,227,U37616,5.0,Great product,glide smoothly prefer darker
37617,227,U37617,5.0,amazing,bought jus hooked apply easily blendable conturing effect finish loose powder sell fast nykaa girl jus nykaa discount cosmetic
37618,227,U37618,5.0,Good,pink applied light end bold
37619,227,U37619,5.0,Awesome,duo stick contouring finish face flawlessly
37620,227,U37620,5.0,Good,beginner stick traveling purpose
37621,227,U37621,5.0,Just bought this,tiny pricey
37622,227,U37622,5.0,I wish i knew it earlier..,friend suggested super happy contouring super happy
37623,227,U37623,5.0,amazing,highlighting contouring
37624,227,U37624,5.0,In love with this stick !!,light medium highlighter bronzer stick duo stick price
37625,227,U37625,5.0,great product,work
37626,227,U37626,5.0,The best one,beginner makeup skill bought friend suggested not usage buying awestruck satisfied
37627,227,U37627,5.0,Easy got beginners!,newbie loved
37628,227,U37628,5.0,Easy to carry,contouring portion superb
37629,227,U37629,5.0,awesome,highlighter simply die although bronzer not efficient light no matter build thumb highlighter
37630,227,U37630,5.0,good product,face slimmer
37631,227,U37631,5.0,Easy to use,wonderful finishing makeup kit
37632,227,U37632,5.0,excellent product,beginner contour no hassle
37633,227,U37633,5.0,Easy to use,important makeup kit
37634,227,U37634,5.0,Medium to dark,friend
37635,227,U37635,5.0,Amazing Product,doubt earlier contour stick cost lesser market price
37636,227,U37636,5.0,Great easy contour and highlight product,highlighter stunning amount shimmer face contour apply line face blend
37637,227,U37637,5.0,just wow!,bought nykaa videos contour highlight bought creamy texture blend easily minute sink easily wow day girl
37638,227,U37638,5.0,Under Dog! Amazed!,worried placing order realize work
37639,227,U37639,5.0,wow,nykaa wonderful offer grab
37640,227,U37640,5.0,Waste!,worthless highlighter pretty contour waste money
37641,227,U37641,5.0,Nice pro product,contour highlighter stick
37642,227,U37642,5.0,Excellent product,knowledge highlight part shiny effect recommend taking medium dark
37643,227,U37643,5.0,Best contour stick,eye waited nykaa discount brought rs monsoon sale glide smoothly cream contour market affordable price buttery formula superb helpful beginner contouring
37644,227,U37644,5.0,Awesome product.,work compact simple wear finishing
37645,227,U37645,5.0,Perfect,stick comfortable beginner blending perfectly not cakey
37646,227,U37646,5.0,Medium to dark,reading review contour medium not show indian light bought medium dark work medium white indian complexion reference nc mac warm nude fit foundation
37647,227,U37647,5.0,Too good,maybelline contouring process duo stick handy stroke creamy no reapply highlighter commendable sculpted awesome
37648,227,U37648,5.0,Perfect contour stick duo,formula apply finger pigmented shimmery highlighter
37649,227,U37649,5.0,amazing,contour highlighter palette
37650,227,U37650,5.0,Awesome,super blendable contour light wheatish
37651,227,U37651,5.0,Good,highlighter
37652,227,U37652,5.0,Good.,contour side highlighter side super blendable
37653,227,U37653,5.0,Professional product,professional finishing
37654,227,U37654,5.0,Nice Product.,combination contouring highlighting buy
37655,227,U37655,5.0,Easy to use,v-face duo powder not give neat contour not satisfaction change duo stick blend happy choose daily
37656,227,U37656,5.0,Good quality product,contour stick work easily blendable short drugstore
37657,227,U37657,5.0,Loved.,highlighter contour stick shape
37658,227,U37658,5.0,Try it.,practice
37659,227,U37659,5.0,Very natural shine,highlighter natural shine
37660,227,U37660,5.0,Should go for it..,awesome application blend makeup artist advise
37661,227,U37661,5.0,Must buy.,buy reasonable price finish
37662,227,U37662,5.0,Amazing,beginner beautifully job highlighter
37663,227,U37663,5.0,Jaw lones defined.,face definition photo picture taking face
37664,227,U37664,5.0,BEST DRUGSTORE CREAM CONTOUR!!!!!!!,work amazingly oily concerned cream contour blend beautifully natural
37665,227,U37665,5.0,Awesome product,month happy result natural finish totally loving
37666,227,U37666,5.0,Easy for beginners,bought gift stick job perfectly
37667,227,U37667,5.0,Medium to Dark,contour cheekbone dream buy
37668,227,U37668,5.0,Perfect for contouring,amateur newbie world makeup contouring buddy handle blend fast natural glowing finish soft shimmery not obvious highlighting casual evening wedding contouring never quick previously cream base contouring application bit cumbersome quick handling brilliant
37669,227,U37669,5.0,Beautiful,ordered highlighter contouring stick mixture affordable face natural radiant
37670,227,U37670,5.0,Great highlighter. Okayish contour.,highlighter contour part light not
37671,227,U37671,5.0,wont work on medium skin tone people,disappointed contour highlighter superb
37672,227,U37672,5.0,best contour,contour face slim suit indian
37673,227,U37673,5.0,Easy to Maneuver,fair skinned medium dark barely appearance medium dark nothing hand give precise contour happy bought
37674,227,U37674,5.0,Awsome,application blend
37675,227,U37675,5.0,Amazing,friendly texture
37676,227,U37676,5.0,Great for begginers,not packaging highlighter stick break
37677,227,U37677,5.0,Contour,countour apply match face
37678,227,U37678,5.0,Much useful shade and product.,fab immense touch lasting effective
37679,227,U37679,5.0,Good job..... Fantastic. Go ahead,delivery fast packing quality
37680,227,U37680,5.0,Duo stick,highly recommended highlighter contouring
37681,227,U37681,5.0,We worth our money,original
37682,227,U37682,5.0,Nice,expected maybelline
37683,227,U37683,5.0,Contour stick,makeup kit naykaa
37684,227,U37684,5.0,Best product,contour highlighter affordable price
37685,227,U37685,5.0,Good ?,contour face
37686,227,U37686,5.0,Must have for beginners,awesome beginner blendable lovely contour highlight
37687,227,U37687,5.0,Very easy to apply.,glossy highlight purchase medium thise fair
37688,227,U37688,5.0,Best,beginner texture quality
37689,227,U37689,5.0,Best find,lighter part highlighter carry
37690,227,U37690,5.0,Nice product on this price.,combo contouring price range creamy blendable
37691,227,U37691,5.0,Perfect look!,contour highlighter blend perfectly
37692,227,U37692,5.0,Its affordable good product.,contour side stick not highlighter side
37693,227,U37693,4.0,Beautiful,lovely blend
37694,227,U37694,4.0,Magical stick,highlighter contour part bit light not suitable type
37695,227,U37695,4.0,Good one,not pigmented soft hand blend dark work fair medium complexion
37696,227,U37696,4.0,Good,pigmentation excite delivered thanku nykaa
37697,227,U37697,4.0,Not good for dark skin,light not suitable dark pigmentation blend
37698,227,U37698,4.0,Lovely,contouring stick face definition dream lot stay longtime
37699,227,U37699,4.0,Quite good.,highlighter not blend dramatic contour light dark people darker find difficult
37700,227,U37700,4.0,Use Medium for fair skin,contour light highlighter part stick easily blended powder palette darken contour
37701,227,U37701,4.0,Best duo stick!,combination dry cheek bone dry powder highlighter prefer apply stroke shimmery finish highlight contour not dark stroke helped
37702,227,U37702,4.0,Wonderful product,contour stick absolute delight job price creamy oily applied easily directly stick brush finger long-lasting
37703,227,U37703,4.0,Good.,highlighter part stick contour not worth
37704,227,U37704,4.0,Great work,absolutely loved light texture
37705,227,U37705,5.0,shining,shiny not fell dark put face
37706,227,U37706,5.0,best contouring product for beginners,beginner affordable price
37707,227,U37707,5.0,best contour stick in Indian market.,maybelline contour stick absolutely stunning extremely blend cheek sharp defined extremely reasonable price con highlight not pigmented worth buying
37708,227,U37708,5.0,Highlight shade,blend perfectly highlight die
37709,227,U37709,5.0,Creamy and smooth,work blend set powder not move
37710,227,U37710,5.0,Perfect,stick quick makeup worth price
37711,227,U37711,5.0,Good product.,fair skinned worked loved lot
37712,227,U37712,5.0,long lasting,feel soft highlighter not shiny texture elegant
37713,227,U37713,4.0,Perfect for contouring face,concept giving highlighter contour single stick easy-to handy carry texture easily glide face highlighter pigmented highlight face feature
37714,227,U37714,5.0,Best contour,beginner shiny
37715,227,U37715,4.0,Duo contour and highlight stick,budget friendly contour stick contour lighter highlighter awesome
37716,227,U37716,4.0,Amazing,bit confused buy not glad waw glide creamy texture contour applied bit effect pocket friendly size price
37717,227,U37717,5.0,Best one,contour face pigmentation
37718,227,U37718,5.0,Best highlighting cream product,highlight side natural glowy everyday wear not overboard contour stick light though work people light
37719,227,U37719,5.0,Average,price find higher budget
37720,227,U37720,5.0,Nice,worth money soft creamy texture
37721,227,U37721,5.0,Loved it,darker contouring merges
37722,227,U37722,4.0,Beginners,beginner find sticky
37723,227,U37723,4.0,Good,bought lighter
37724,227,U37724,4.0,Good product,highlighter excellent contour not dark highlighter melted summer fell stick transfer packaging
37725,227,U37725,4.0,Satisfied.,not sweat
37726,227,U37726,4.0,Good,quantity amount
37727,227,U37727,4.0,Nice.,expectation not longlasting easily blend creme texture easily apply
37728,227,U37728,4.0,Maybelline,contouring stick light ordered darker highlighter
37729,227,U37729,4.0,Good.,contour stick bronzer pigmented expected
37730,227,U37730,5.0,Great,suit indian apply easily blendable type
37731,227,U37731,5.0,osmly amazing,amazingly impeccable combo kit
37732,227,U37732,5.0,Awesome,contouring low rate
37733,227,U37733,5.0,Must buy,bought today result awesome apply contour
37734,227,U37734,5.0,Awesome,awesome contour nothing top simply natural
37735,227,U37735,4.0,Awesome texture,darker lighter eye contour effect
37736,227,U37736,4.0,Good,contour part light fair not bad highlighter part
37737,227,U37737,4.0,Wow!,favorite highlight contour stick drugstore
37738,227,U37738,5.0,Good,contouring highlighting face highly pigmented
37739,227,U37739,5.0,Worth money.,blend easily price beginner
37740,227,U37740,5.0,Awesome product!,highlighter not shiny purchase optimal fair people
37741,227,U37741,4.0,Good for beginners,creamy texture easily blend contour light dark beginner
37742,227,U37742,4.0,Okayish,purchase medium darker kind light texture creamy though
37743,227,U37743,4.0,really good,contouring highlighting single
37744,227,U37744,4.0,"""Good""",ordered medium texture not dark soft handle carefully
37745,227,U37745,5.0,Loving it,duo stick beginner
37746,227,U37746,5.0,bestttt,contour stick surprisingly pleased blend highlight shimmery
37747,227,U37747,5.0,Good.,creamy formula
37748,227,U37748,5.0,too good,blend
37749,227,U37749,5.0,Great product,counter stick apply
37750,227,U37750,4.0,Dark,dark not dark dusky wheatish
37751,227,U37751,5.0,Best Contouring Product,ordering apply blend no buy separate worth cost
37752,227,U37752,5.0,Very effective,highlighting contouring
37753,227,U37753,5.0,Great product,stick creamy texture blend highlighter soo jus bought medium dark stick
37754,227,U37754,5.0,OMG,buy girl
37755,227,U37755,5.0,Best for dry skin beauties,suitable dry although light medium order middle dark give natural contouring
37756,227,U37756,5.0,Worth it,application
37757,227,U37757,5.0,very handy for beginners,carry blend
37758,227,U37758,5.0,Duo stick,maybelline consist contour highlight thing care break easily
37759,227,U37759,5.0,awesome product by maybelline,easily blendable finish
37760,227,U37760,5.0,Amazing,fir beginner
37761,227,U37761,5.0,lovd it,formula live highlighter not fake highlighter start natural glow inside
37762,227,U37762,5.0,Totally recommend for beginners,beginner reluctant however glad purchased item consistency creamy smell heavenly bought medium dark work super bendable face super satisfied highly recommend
37763,227,U37763,4.0,Fine,thought side contour stick concealer highlighter
37764,227,U37764,4.0,Shade: Medium,quality creamy texture
37765,227,U37765,5.0,AmazIng product.,bought cheap contour stick not waste
37766,227,U37766,5.0,Awesome product,contouring light fair not dark
37767,227,U37767,5.0,quality of the product,highlighter quality superb
37768,227,U37768,5.0,good for beginners,order medium dark creamy texture easily blend
37769,227,U37769,4.0,No!,highlighter pretty contour stick bad feel not work white contour stick not dark recommend powder cream contour
37770,227,U37770,4.0,Always the best!,maybelline lover prefer brand duo stick not harsh contour contour palette dark highly recommend buy
37771,227,U37771,5.0,Easy to use,contour shape face
37772,227,U37772,4.0,Handy,contour stick money
37773,227,U37773,4.0,Shade,brown light regular natural
37774,227,U37774,4.0,Fine overall,contour highlighter bit contour awesome worked highlighter bit apply shimmery apply setting spray spread place make-up cake shabby
37775,227,U37775,4.0,Okay type,bought reading positive review type highlighter contour work fine thickly apply dark desire
37776,227,U37776,4.0,Good,giving dark brown side not highlighter part glittery
37777,227,U37777,4.0,Good!,contour stick subtle glow cream powder
37778,227,U37778,4.0,Awesome,medium
37779,227,U37779,4.0,Good product for contour and highlight!!!,bought contour stick find making cheekbone slimmer highlighter bit glossy light work
37780,227,U37780,4.0,Duo,suit indian
37781,227,U37781,4.0,It does the job!but comes with a weird smell.,ordered light medium fair type people not medium blend happy texture however smell terrible
37782,227,U37782,4.0,Duo stick,blend easily
37783,227,U37783,4.0,Medium to dark,contouring nykaa
37784,227,U37784,4.0,Good highlighter but not contour,highlighter contour stick no needed darker
37785,227,U37785,4.0,Good,highlight glittery part contour stick light desire stroke
37786,227,U37786,4.0,Shimmery highlighter,dark suit wheatish highlighter recommend contour affordable price
37787,227,U37787,5.0,Loved it !,contouring beginner makeup highly recommendable
37788,227,U37788,5.0,works,desired result face sleek
37789,227,U37789,5.0,Love it ?,duo stick creamy formula highlighter contour
37790,227,U37790,5.0,Love this product,though costly absolutely worth highly recommend
37791,227,U37791,5.0,Very nice and easy to use,easily conceals scar spot
37792,227,U37792,5.0,Worthy of money,lasting highlighter day kind glow
37793,227,U37793,5.0,Good,application
37794,227,U37794,5.0,Needs more shade range,multi tasking stick eyeshadow creamy formula dry
37795,227,U37795,5.0,Awsome product..,blend giving natural
37796,227,U37796,5.0,2nd buy,counter part blend easily buy
37797,227,U37797,5.0,It's really smooth,not dark
37798,227,U37798,5.0,The concept is amazing,pleased concept duo stick highlighter contour stick hand pocket needed not buy highlighter loving melt complexion effect nykaa
37799,227,U37799,5.0,Wow ..2 in 1 work,quality
37800,227,U37800,5.0,Best,
37801,227,U37801,5.0,Good for beginners,highlighter contour stick pigmented quality
37802,227,U37802,5.0,Awesome,sade
37803,227,U37803,5.0,Countour,contour part
37804,227,U37804,5.0,Good choice for beginners,convinient option makeup beginner contour highlight affordable price wow stick blend carrying distinct palette duo stick travel friendly
37805,227,U37805,5.0,Good product,blend easily
37806,227,U37806,5.0,Best,contour highlighter
37807,227,U37807,5.0,👸🏻,regular parfect
37808,227,U37808,5.0,Duo stick,
37809,227,U37809,5.0,Best duo stick..,stick makeup formula buy price
37810,227,U37810,5.0,Mediocre,not happy buying bought reading review hype duo stick not offer contour barely visible contour waxy blending disappears highlight average not pop mild wear day
37811,227,U37811,5.0,Maybelline New York duo stick,combo
37812,227,U37812,5.0,"Affordable, creamy, awesome",launched bought sister creamy texture light weight affordable price lasting carry trip recommend
37813,227,U37813,5.0,concealer for Indian skin,medium initially thought light contour today concealer hard deep dark spot amaze bag sudden plan
37814,227,U37814,5.0,amazing product,stick expected work concealer dark circle easily blended work making makeup cakey
37815,227,U37815,5.0,Awesome pallette,eye pallette maybelline awesome service nykaa
37816,227,U37816,5.0,Great deal!,wonderful ready instantly
37817,227,U37817,5.0,Great product,maybelline york face duo stick contour highlight benefit contour highlight stick easily blend greasy unlike not feel heavy
37818,227,U37818,5.0,Smoothy glitter,spread amazingly smoothly
37819,227,U37819,5.0,Good product.,work properly finishing
37820,227,U37820,5.0,Good,contouring face part blend blend finger no blender must-buy
37821,227,U37821,5.0,Best,highlighter person not chunky highlighter contour blend
37822,227,U37822,5.0,Pretty Face..,face shape worth
37823,227,U37823,5.0,pretty good,nyc shimmery
37824,227,U37824,5.0,Value for money!,beginner contour highlighting stick heart blend butter glide blend easily highlighter part dewy finish face
37825,227,U37825,5.0,Lovely product,easily blendable not patchy pigmentation maybelline never fail impress
37826,227,U37826,5.0,Nice and creamy,creamy
37827,227,U37827,5.0,Duo stick (Dark),natural no makeup makeup
37828,227,U37828,5.0,Work well for light skin,highlighter super deep warm contour not work
37829,227,U37829,5.0,Sharp lines,contour stick jaw line cheek line sharp model
37830,227,U37830,5.0,Works well,stay subtle nykaa
37831,227,U37831,5.0,Nice,
37832,227,U37832,5.0,Perfect contour,contour blend
37833,227,U37833,5.0,So good,buy
37834,227,U37834,4.0,sanchi,not maybelline surely affordable
37835,227,U37835,4.0,Good,bought stick contour highlighter win moderately pigmented deal
37836,227,U37836,4.0,worth the money,recently bought duo stick nykaa medium packaging though price bit pricey worth risk
37837,227,U37837,5.0,Subtle product,everyday makeup no makeup
37838,227,U37838,5.0,Amazing...,find maybelline duo stick natural highlighter part not shiny
37839,227,U37839,5.0,Amazing.,creamy highlighting contouring
37840,227,U37840,5.0,Best contour,contour kit life creamy consistency work easily
37841,227,U37841,5.0,Love love love.,beginner highlight contour contour lighter darker not however highlight natural
37842,227,U37842,5.0,Favorite.,find suited blend easily
37843,227,U37843,5.0,Medium to dark shade,lot part highlighter contour contour pigmented highlighter healthy glow highlighter not glitter chunk part
37844,227,U37844,5.0,Not like it.!,not not hoola benefit counter
37845,227,U37845,5.0,Easy peasy lemon squeezy,firstly pretty makeup contouring contouring existed never find trust bought skeptical year although fair complexion bought medium dark figure medium light recommend basic level recommend expert cheer chiseled face
37846,227,U37846,5.0,Super smooth & easy to apply,beginner highlighter contour ahead
37847,227,U37847,5.0,"Yes, I recommend this.!",bought omg face glowy dewy girl
37848,227,U37848,5.0,❤️,beginner friendly highlighter die contour disappointment deep subtle natural contour
37849,227,U37849,5.0,Best highlighter,bought lot review reading absolutely satisfied result
37850,227,U37850,1.0,Bad,not blend contouring not
37851,227,U37851,5.0,must buy,creamy formula glide easily packaging cute maybelline highlighter buy
37852,227,U37852,5.0,Contour stick,contour stick apply blendable
37853,227,U37853,5.0,Good,highlighter contour light indian not worthy
37854,227,U37854,5.0,Excellent,combo highlighter contour price stick application contouring compare powder contour
37855,227,U37855,5.0,Decent,recommend beginner friendly ul apply stay applied properly give makeup
37856,227,U37856,5.0,OKAY PRODUCT,highlighter contour light blend contour buy
37857,227,U37857,5.0,Great,worth price
37858,227,U37858,5.0,Amazingg product.,contour highlighter bomb easily blendable contour indian buy
37859,227,U37859,5.0,Nice product,exciting give contour
37860,227,U37860,2.0,V-Face Duo,counter light highlighter
37861,227,U37861,2.0,Very light contour,highlight contour useless
37862,227,U37862,2.0,Waste of money,not find quality not waste money
37863,227,U37863,2.0,Overrated,not worth price
37864,227,U37864,2.0,Okayish,highlighter barely job contour highlighter pigmented called highlighter picture swipe stick buy dirt cheap not worth buck
37865,227,U37865,2.0,Ohk,contour part highlighter not
37866,227,U37866,2.0,Disappointing!,not suit indian formula barely visible tough picked darkest highlighter not waste money
37867,227,U37867,3.0,average product,although idea concealer contour pen average consistency not applied not creamy settle quick dry not suit oily people
37868,227,U37868,1.0,Dicey,highlighter contouring stick not dark weird brown turmeric stain face contour disappointed
37869,227,U37869,5.0,My favourite,favourite maybelline stick work special travelling
37870,227,U37870,1.0,Useless.,contouring stick broken disappointed
37871,227,U37871,5.0,Great Product,conturing wanted light stick
37872,227,U37872,5.0,Lovely,highlighter no word explain month day awesome blend perfectly buy
37873,227,U37873,5.0,Love the highlighter,normal daily glow
37874,227,U37874,5.0,good product,bought nykaa affordable
37875,227,U37875,5.0,Beginner's bff,texture blend easily
37876,227,U37876,5.0,Perfect,waiting favourite
37877,227,U37877,5.0,Worth buying Product for all!,user contouring stick experience lovely texture not feel
37878,227,U37878,5.0,Contouring and highlighting has never been this easy,handy stick dimension enhance facial bone face totally worth money
37879,227,U37879,5.0,Wonderful for my pimple prone skin,not stop writing review called magic stick coverage pimple prone include daily hide dark circle pimple mark pimple straight set compact entire day
37880,227,U37880,4.0,Nice product,price beginner suit
37881,227,U37881,5.0,Favourite highlighter,beginner huge fan highlighter stick high pigment glowy contour subtle effective item carry
37882,227,U37882,5.0,Dark,duo stick
37883,227,U37883,5.0,Awesome,blend natural finish beginner totally money
37884,227,U37884,1.0,Okay product!,not buy extremely light not suitable indian not buy unused cosmetic online hard judge store
37885,227,U37885,1.0,Breaks very easily,work fine break easily not spend money stick break
37886,227,U37886,1.0,Not satisfied,not work not show effect not recommend
37887,227,U37887,1.0,Don't buy,worst contour thin not stay
37888,227,U37888,1.0,I don't like this,patches face not blend nicely
37889,227,U37889,1.0,Not for Tan/Dusky skin Tone,exclusively fair
37890,227,U37890,1.0,Not worth it.,contour stick light blend highlighter fine
37891,227,U37891,1.0,Worst product,break bronze not work fair shimmer broken easily
37892,227,U37892,1.0,Not made for people of color,ment maybelline inclusivity majority ment white people
37893,227,U37893,1.0,Okay,darker side light not option choose blend no difference lighter side though
37894,227,U37894,1.0,Money wasted,firstly concealer shiny eye area end contouring pathetic darker
37895,227,U37895,1.0,Waste of money,regret decision buying checking review contouring cream waste money lighter thin shimmer illuminator dark thin cream not stay disappointed
37896,227,U37896,1.0,WORST and of NO USE,light result highlighter no glitter light dark conture stick not buy
37897,227,U37897,1.0,Wouldn’t prefer,reason deserves star cuz highlighter contour part break delicate not worth money
37898,227,U37898,1.0,Does not even deserve one star,worst not buy not
37899,227,U37899,1.0,Doesn’t work,neither show
37900,227,U37900,1.0,Worst contouring stick,not buy waste penny oily glossy weird smelling weird shine not blend
37901,227,U37901,1.0,waste of money,waste money buy contouring worst maybelline
37902,227,U37902,1.0,Glittering effect,light shimmer face
37903,227,U37903,1.0,Not useful.,no applying not buy
37904,227,U37904,1.0,Product is very sticky. . doesn't stick in face for long time,sticky doesnot stay face medium light draker
37905,227,U37905,2.0,Dint meet my expectations,highlighter texture contour side creamy not feel contouring merges foundation big no dusky dark
37906,227,U37906,1.0,Okay product!,contour brown light
37907,227,U37907,1.0,Nice,not pigmented bought darkest not suit indian matches face unhappy
37908,227,U37908,5.0,Maybelline New York V-Face Duo Stick - Medium,apply quality
37909,227,U37909,5.0,Superb,purpose luving
37910,227,U37910,5.0,Works great!,user friendly creamy extremely blendable work beginner
37911,227,U37911,5.0,Best duo,stick contouring concealing wonderful
37912,227,U37912,5.0,Great highlighter,bare
37913,227,U37913,5.0,Saviour,natural natural contouring normal day not heavy makeup wonderful stick magic light shimmer friend gaga nykaa maybelline
37914,227,U37914,5.0,Amazing,find blend light
37915,227,U37915,5.0,impressed,hope money
37916,227,U37916,5.0,super highlighter,highlighter part awesome contour totally worth money
37917,227,U37917,1.0,Worst,medium blend amazingly pigmentation waste money no pigmentation
37918,227,U37918,5.0,nice cream contour and highlight,blend highlight contour contour light build freedom work work occasion highlight price point buy nykaa nykaa people awesome satisfied
37919,227,U37919,5.0,nice product,though contouring bit light highlighter
37920,227,U37920,5.0,Must have product.,creamy easier blend show result
37921,227,U37921,5.0,Smooth blending,blend smoothly highlighter part stay atleast hrs
37922,227,U37922,5.0,awesome product,buy give face finishing touch
37923,227,U37923,5.0,Best contour and highlighter for beginners,makeup video decide buy base makeup maybelline favorite company foundation concealer bought face duo contour dark whitish complexion creamy blend beginner though darkest range light suit medium dusky beauties con maybelline launch contour suit highlighter never top
37924,227,U37924,5.0,Smooth and creamy,highlighter contour blend easily face sculpted affordable travel-friendly
37925,227,U37925,5.0,Good,easily blend helps precise contour highlight
37926,227,U37926,5.0,Pigmented,highlighter awesome contour part packaging carry helpful
37927,227,U37927,1.0,Do not buy,extremely light thought mentioned dark not suit purpose contour
37928,227,U37928,5.0,perfect!,contour confused opt figure confusion applied beginner's contouring purpose loving nykaa
37929,227,U37929,2.0,Not for dusky skin,not work dusky complexion texture creamy feel lipstick not personally alot maybeline disappointment
37930,227,U37930,3.0,Nice product!!,blend nicely beginner affordable
37931,227,U37931,2.0,Ok-ish...,contour not show light not pigmented though bought darkest star highlighting stick highlighter fair whitish
37932,227,U37932,2.0,Disappointing.,not recommend beginner power packed contouring kit not blend not give final
37933,227,U37933,2.0,Not been using it,bought contouring darker part stick peachy brown not match softer slightly pink highlighting part shimmer work highlighter fair not show recommend shop buying
37934,227,U37934,1.0,Worst.,beginner recommend not purchase neither contour nor highlight mark regret buying total waste money
37935,227,U37935,2.0,Not for dark skin.,medium-dark work people medium olive complexion brown noo highlight alright not visible dark honest contour big no-no not dark deep complexion not dark brown not show not blend drag blend blend blend foundation
37936,227,U37936,1.0,Less pigmented,pigmentation effect
37937,227,U37937,1.0,Useless,not light contouring
37938,227,U37938,1.0,Highlighter is okay.but the contour stick is not good,ordered dark contour stick not serve purpose not suit dusky
37939,227,U37939,1.0,Disappointed,poor pigmentation feel dry sticky applying
37940,227,U37940,1.0,Not nice,ordered medium dark stick concealer light cakey applied dusky
37941,227,U37941,2.0,Not very good,highlighter contour not not stay
37942,227,U37942,1.0,Very disappointed n waste of money,suitable fair not med dusky
37943,227,U37943,1.0,Bad,light not quickly remove bad
37944,227,U37944,1.0,Very bad,not suit dark skintone whetish skintone ordered darkest
37945,227,U37945,1.0,Not good enough,shiny no day matt shimmer
37946,227,U37946,1.0,DO NOT BUY,fair complexion not work not worth maybelline
37947,227,U37947,1.0,Not Good,not expected contour not work highlighter shimmery
37948,227,U37948,1.0,Disappointed,disappointment coming company generally highlighter not give shine glow contour not dark not
37949,227,U37949,1.0,Very bad pigmentation and quality,bad light pigmentation break never
37950,227,U37950,1.0,Bad product,contour stick lite waste money
37951,227,U37951,2.0,Medium,brought hoping regular buyer maybelline disappointed contour part highlighter not beginner no idea contour highlighter bit confused purchase bought not stand expectation beginner confuse suggest not purchase though fan maybelline
37952,227,U37952,1.0,Worst contour stick,horrible contour stick not dark person nor fair person wheatish contour lighter highlighter okayish not
37953,227,U37953,2.0,Meh,contouring not work
37954,227,U37954,2.0,Light colour,conturing light no
37955,227,U37955,2.0,Glossy highlighter,stroke highlight soft option contour part disappointing
37956,227,U37956,2.0,Worst,worst bought never suggest people buy
37957,227,U37957,2.0,Shimmer is not good.,bit oily combination highlighter shimmer not blend easily
37958,227,U37958,2.0,Highlighter feels like dust particles on your skin!,highlighter disappointment not blend stay surface feel dust regret buying
37959,227,U37959,2.0,Very average.,pigment hardly show face stick break application
37960,227,U37960,2.0,Average.,average low pigmentation face oily not matte finish humid temperature spread face big setback not recommend buying
37961,227,U37961,2.0,Not Good,not not suited indian highlighter contour disappoints
37962,227,U37962,2.0,Not satsfactry,not expected highlighter worthless contour not
37963,227,U37963,2.0,Not as expected.,shiny shimmer highlight daily basis formula oily concealer oil cream
37964,227,U37964,2.0,Waste of money.,medium dark main problem difficult blend obvious leave stick application drawback not show not
37965,227,U37965,2.0,Not satisfied,thought wrong texture not upto mark
