product_id,product_name,category,price,description,image_path,product_url
304,""Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil, Shampoo And Hair Wrap Combo"",Haircare,1048,""Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil, Shampoo And Hair Wrap Combo"",images/304.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-and-hair-wrap-combo/p/3955546"
305,""Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Oil, Shampoo, Conditioner & Wrap Combo"",Haircare,1232,""Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Oil, Shampoo, Conditioner & Wrap Combo"",images/305.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-conditioner-hair-wrap-combo/p/3955547"
306,""Nykaa Naturals Apple Cider Vinegar & Ginger Hair Oil, Shampoo And Conditioner - Anti Dandruff Combo"",Haircare,978,""Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Hair Oil, Shampoo And Conditioner - Anti Dandruff Combo"",images/306.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-and-conditioner-combo/p/3955543"
307,Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo,Haircare,599,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo,images/307.jpg,https://www.nykaa.com/nykaa-naturals-anti-dandruff-combo/p/1171833
308,Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Hair Mask,Haircare,749,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Hair Mask,images/308.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-shampoo-hair-mask/p/1366625
309,Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo - Pack of 2,Haircare,599,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo - Pack of 2,images/309.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-shampoo-pack-of-2/p/1171873
310,Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo - Pack of 3,Haircare,838,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo - Pack of 3,images/310.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-shampoo-pack-of-3/p/1217419
311,""Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo, Conditioner & Hair Wrap - Anti Dandruff Combo"",Haircare,908,""Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo, Conditioner & Hair Wrap - Anti Dandruff Combo"",images/311.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-shampoo-conditioner-and-towel/p/1502904"
312,Nykaa Naturals Calming & De-tanning Face Wash Combo,Beauty Tools,195,Premium Beauty Tools product: Nykaa Naturals Calming & De-tanning Face Wash Combo,images/312.jpg,https://www.nykaa.com/nykaa-naturals-calming-de-tanning-face-wash-combo/p/2722169
313,Nykaa Naturals Calming Face Wash + Face Scrub + Clay It Cool Oil Control Clay Mask,Skincare,691,Premium Skincare product: Nykaa Naturals Calming Face Wash + Face Scrub + Clay It Cool Oil Control Clay Mask,images/313.jpg,https://www.nykaa.com/nykaa-naturals-calming-face-wash-face-scrub-clay-it-cool-oil-control-clay-mask/p/2809976
314,Nykaa Naturals Calming Face Wash + Nykaa Clay It Cool Oil Control Clay Mask,Skincare,517,Premium Skincare product: Nykaa Naturals Calming Face Wash + Nykaa Clay It Cool Oil Control Clay Mask,images/314.jpg,https://www.nykaa.com/nykaa-naturals-calming-face-wash-nykaa-clay-it-cool-oil-control-clay-mask/p/2722154
315,Nykaa Naturals Calming Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,Skincare,203,Premium Skincare product: Nykaa Naturals Calming Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,images/315.jpg,https://www.nykaa.com/nykaa-naturals-calming-face-wash-nykaa-tea-tree-salicylic-acid-spot-patch/p/2722155
316,Nykaa Naturals Calming Face Wash + Tea Tree & Salicylic Acid Spot Patch + Witch Hazel & AHA Sleeping Mask,Skincare,311,Premium Skincare product: Nykaa Naturals Calming Face Wash + Tea Tree & Salicylic Acid Spot Patch + Witch Hazel & AHA Sleeping Mask,images/316.jpg,https://www.nykaa.com/nykaa-naturals-calming-face-wash-tea-tree-salicylic-acid-spot-patch-witch-hazel-aha-sleeping-mask/p/4039424
317,Nykaa Naturals Charcoal & Bamboo Deep Detox And Cleanse Shampoo - Pack Of 2,Haircare,599,Premium Haircare product: Nykaa Naturals Charcoal & Bamboo Deep Detox And Cleanse Shampoo - Pack Of 2,images/317.jpg,https://www.nykaa.com/nykaa-naturals-charcoal-bamboo-deep-detox-and-cleanse-shampoo-pack-of-2/p/2697394
318,Nykaa Naturals Charcoal & Bamboo Shampoo And Hair Wrap Combo,Haircare,723,Premium Haircare product: Nykaa Naturals Charcoal & Bamboo Shampoo And Hair Wrap Combo,images/318.jpg,https://www.nykaa.com/nykaa-naturals-charcoal-bamboo-shampoo-and-hair-wrap-combo/p/4148779
319,Nykaa Naturals Clay It Cool Daily Detox Clay Mask + Perfect Glow Clay Mask for Supple Skin,Skincare,899,Premium Skincare product: Nykaa Naturals Clay It Cool Daily Detox Clay Mask + Perfect Glow Clay Mask for Supple Skin,images/319.jpg,https://www.nykaa.com/nykaa-naturals-clay-it-cool-daily-detox-clay-mask-perfect-glow-clay-mask/p/4060539
320,Nykaa Naturals CleanTouch 2 in 1 Face Brush & Massager for Deep Cleansing & Exfoliation,Beauty Tools,1799,Premium Beauty Tools product: Nykaa Naturals CleanTouch 2 in 1 Face Brush & Massager for Deep Cleansing & Exfoliation,images/320.jpg,https://www.nykaa.com/nykaa-cleantouch-facial-cleansing-brush/p/1474701
321,Nykaa Naturals CleanTouch 2 in 1 Face Brush & Massager for Deep Cleansing & Exfoliation - Pink,Beauty Tools,2249,Premium Beauty Tools product: Nykaa Naturals CleanTouch 2 in 1 Face Brush & Massager for Deep Cleansing & Exfoliation - Pink,images/321.jpg,https://www.nykaa.com/nykaa-face-cleansing-brush-pink/p/1473197
322,Nykaa Naturals De-tanning Face Wash + Face Scrub + Clay It Cool Daily Detox Clay Mask,Skincare,691,Premium Skincare product: Nykaa Naturals De-tanning Face Wash + Face Scrub + Clay It Cool Daily Detox Clay Mask,images/322.jpg,https://www.nykaa.com/nykaa-naturals-de-tanning-face-wash-face-scrub-clay-it-cool-daily-detox-clay-mask/p/2809991
323,Nykaa Naturals Glow Boosting Skin Potion + Anti- Ageing Skin Potion Face Oil,Skincare,1049,Premium Skincare product: Nykaa Naturals Glow Boosting Skin Potion + Anti- Ageing Skin Potion Face Oil,images/323.jpg,https://www.nykaa.com/nykaa-naturals-glow-boosting-skin-potion-anti-ageing-skin-potion-face-oil/p/4060531
324,Nykaa Naturals Hydrating Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,Skincare,203,Premium Skincare product: Nykaa Naturals Hydrating Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,images/324.jpg,https://www.nykaa.com/nykaa-naturals-hydrating-face-wash-nykaa-tea-tree-salicylic-acid-spot-patch/p/2722137
325,Nykaa Naturals Ice Roller for De-puffing and Face Toning Massage - Blue,Skincare,1124,Premium Skincare product: Nykaa Naturals Ice Roller for De-puffing and Face Toning Massage - Blue,images/325.jpg,https://www.nykaa.com/nykaa-naturals-ice-roller-for-de-puffing-and-face-toning-massage-blue/p/1485845
326,Nykaa Naturals Ice Roller for De-puffing and Face Toning Massage - Lavender,Skincare,1124,Premium Skincare product: Nykaa Naturals Ice Roller for De-puffing and Face Toning Massage - Lavender,images/326.jpg,https://www.nykaa.com/nykaa-naturals-ice-roller-for-de-puffing-and-face-toning-massage-lavender/p/1485844
327,Nykaa Naturals Ice Roller for De-puffing and Face Toning Massage - Pink,Skincare,1124,Premium Skincare product: Nykaa Naturals Ice Roller for De-puffing and Face Toning Massage - Pink,images/327.jpg,https://www.nykaa.com/nykaa-naturals-ice-roller-for-de-puffing-and-face-toning-massage-pink/p/1485843
328,Nykaa Naturals Jade Comb For Hair Growth And Scalp Health - Green Jade,Haircare,1889,Premium Haircare product: Nykaa Naturals Jade Comb For Hair Growth And Scalp Health - Green Jade,images/328.jpg,https://www.nykaa.com/nykaa-naturals-jade-comb-with-free-cold-pressed-oil-for-hair-growth-and-scalp-health-green-jade/p/1485846
329,Nykaa Naturals Mini Shampoo,Haircare,99,Premium Haircare product: Nykaa Naturals Mini Shampoo,images/329.jpg,https://www.nykaa.com/nykaa-naturals-mini-shampoo/p/4283093
330,Nykaa Naturals Onion & Fenugreek + Apple Cider & Vinegar + Amla & Curry Leaves Shampoo - Pack of 3,Haircare,838,Premium Haircare product: Nykaa Naturals Onion & Fenugreek + Apple Cider & Vinegar + Amla & Curry Leaves Shampoo - Pack of 3,images/330.jpg,https://www.nykaa.com/nykaa-naturals-amla-curry-leaves-anti-hair-onion-fenugreek-apple-cider-vinegar-shampoo/p/1498580
331,Nykaa Naturals Radiance Face Wash + Nykaa Clay It Cool Perfect Glow Clay Mask,Skincare,517,Premium Skincare product: Nykaa Naturals Radiance Face Wash + Nykaa Clay It Cool Perfect Glow Clay Mask,images/331.jpg,https://www.nykaa.com/nykaa-naturals-radiance-face-wash-nykaa-clay-it-cool-perfect-glow-clay-mask/p/2722148
332,Nykaa Naturals Radiance Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,Skincare,203,Premium Skincare product: Nykaa Naturals Radiance Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,images/332.jpg,https://www.nykaa.com/nykaa-naturals-radiance-face-wash-nykaa-tea-tree-salicylic-acid-spot-patch/p/2722149
333,Nykaa Naturals Reetha & Shikakai Shampoo For Dull & Brittle Hair - Pack Of 2,Haircare,599,Premium Haircare product: Nykaa Naturals Reetha & Shikakai Shampoo For Dull & Brittle Hair - Pack Of 2,images/333.jpg,https://www.nykaa.com/nykaa-naturals-reetha-shikakai-shampoo-for-dull-brittle-hair-pack-of-2/p/3494211
334,Nykaa Oh My Brow! Eyebrow Mascara - Sirius Brown,Makeup,449,Premium Makeup product: Nykaa Oh My Brow! Eyebrow Mascara - Sirius Brown,images/334.jpg,https://www.nykaa.com/nykaa-oh-my-brow-eyebrow-mascara-sirius-brown/p/448344
335,Nykaa Paintstix! Waterproof Matte Lipstick - Flower Power,Makeup,424,Premium Makeup product: Nykaa Paintstix! Waterproof Matte Lipstick - Flower Power,images/335.jpg,https://www.nykaa.com/nykaa-cosmetics-nykaa-painstix-color-care-flower-power/p/1124796
336,Nykaa Paintstix! Waterproof Matte Lipstick - Polka Dots,Makeup,374,Premium Makeup product: Nykaa Paintstix! Waterproof Matte Lipstick - Polka Dots,images/336.jpg,https://www.nykaa.com/nykaa-cosmetics-nykaa-painstix-color-care-polka-dots/p/1124808
337,Nykaa Party Edit Clutch,Skincare,749,Premium Skincare product: Nykaa Party Edit Clutch,images/337.jpg,https://www.nykaa.com/nykaa-party-edit-clutch/p/248367
338,Nykaa Prep Me Up Primer + All Day Matte Foundation Perfect Your Base Combo,Makeup,1078,Premium Makeup product: Nykaa Prep Me Up Primer + All Day Matte Foundation Perfect Your Base Combo,images/338.jpg,https://www.nykaa.com/nykaa-cosmetics-prep-me-up-primer-all-day-matte-foundation-perfect-your-base-combo/p/4996634
339,Nykaa Prove Your Point Cosmetic Sharpener! - 6112,Skincare,149,Premium Skincare product: Nykaa Prove Your Point Cosmetic Sharpener! - 6112,images/339.jpg,https://www.nykaa.com/nykaa-prove-your-point-cosmetic-sharpener-6112/p/127349
340,Nykaa SKINgenius BB Cream SPF30,Skincare,262,Premium Skincare product: Nykaa SKINgenius BB Cream SPF30,images/340.jpg,https://www.nykaa.com/nykaa-skingenius-bb-cream-spf30/p/347365
341,Nykaa SKINgenius BB Cream SPF30 - Soft Beige 02,Skincare,297,Premium Skincare product: Nykaa SKINgenius BB Cream SPF30 - Soft Beige 02,images/341.jpg,https://www.nykaa.com/nykaa-skingenius-bb-cream-spf30-soft-beige-02/p/347361
342,Nykaa SKINgenius Foundation Stick Conceal Contour & Corrector - Golden Hazelnut 06,Makeup,394,Premium Makeup product: Nykaa SKINgenius Foundation Stick Conceal Contour & Corrector - Golden Hazelnut 06,images/342.jpg,https://www.nykaa.com/nykaa-skingenius-foundation-stick-golden-hazelnut-06/p/209281
343,Nykaa SKINgenius Foundation Stick Conceal Contour & Corrector - Toffee Chisel 07,Makeup,446,Premium Makeup product: Nykaa SKINgenius Foundation Stick Conceal Contour & Corrector - Toffee Chisel 07,images/343.jpg,https://www.nykaa.com/nykaa-skingenius-foundation-stick-toffee-chisel-07/p/209282
344,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact,Skincare,368,Premium Skincare product: Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact,images/344.jpg,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact/p/139814
345,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,Skincare,446,Premium Skincare product: Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,images/345.jpg,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
346,Nykaa Serial Kisser Lip Balm - Grape,Makeup,119,Premium Makeup product: Nykaa Serial Kisser Lip Balm - Grape,images/346.jpg,https://www.nykaa.com/nykaa-serial-kisser-lip-balm-grape/p/422911
347,Nykaa Serial Kisser Lip Balm - Pinacolada,Makeup,127,Premium Makeup product: Nykaa Serial Kisser Lip Balm - Pinacolada,images/347.jpg,https://www.nykaa.com/nykaa-serial-kisser-lip-balm-pinacolada/p/422909
348,Nykaa Serial Kisser Lip Balm - Pomegranate,Makeup,112,Premium Makeup product: Nykaa Serial Kisser Lip Balm - Pomegranate,images/348.jpg,https://www.nykaa.com/nykaa-serial-kisser-lip-balm-pomegranate/p/422906
349,Nykaa Serial Kisser Lip Balm - Raspberry,Makeup,112,Premium Makeup product: Nykaa Serial Kisser Lip Balm - Raspberry,images/349.jpg,https://www.nykaa.com/nykaa-serial-kisser-lip-balm-raspberry/p/422905
350,Nykaa Serial Kisser Lip Balm Combo - Strawberry & Raspberry,Makeup,209,Premium Makeup product: Nykaa Serial Kisser Lip Balm Combo - Strawberry & Raspberry,images/350.jpg,https://www.nykaa.com/nykaa-serial-kisser-strawberry-raspberry-lip-balm-combo/p/1181100
351,Nykaa Skin Secrets Tea Tree & Salicylic Acid Spot Patch,Skincare,90,Premium Skincare product: Nykaa Skin Secrets Tea Tree & Salicylic Acid Spot Patch,images/351.jpg,https://www.nykaa.com/nykaa-skin-secrets-spot-on-tea-tree-salicylic-acid-pimple-patch-old/p/785729
352,Nykaa So Matte! Mini Lipstick - 01 Notorious Red,Makeup,159,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 01 Notorious Red,images/352.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-01-notorious-red/p/461916
353,Nykaa So Matte! Mini Lipstick - 03 Devious Pink,Makeup,159,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 03 Devious Pink,images/353.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-03-devious-pink/p/374238
354,Nykaa So Matte! Mini Lipstick - 17 M Cranberry Sangria,Makeup,159,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 17 M Cranberry Sangria,images/354.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-17-m-cranberry-sangria/p/374235
355,Nykaa So Matte! Mini Lipstick - 17 M Cranberry Sangria,Makeup,199,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 17 M Cranberry Sangria,images/355.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-17-m-cranberry-sangria/p/374235
356,Nykaa So Matte! Mini Lipstick - 26 M Bon Bon,Makeup,179,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 26 M Bon Bon,images/356.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-26-m-bon-bon/p/461912
357,Nykaa So Matte! Mini Lipstick - 30 M Regal Ruby,Makeup,159,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 30 M Regal Ruby,images/357.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-30-m-regal-ruby/p/374233
358,Nykaa So Matte! Mini Lipstick - 37 M Beachy Peachy,Makeup,159,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 37 M Beachy Peachy,images/358.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-37-m-beachy-peachy/p/461917
359,Nykaa So Matte! Mini Lipstick - 45 M Dirty Peach,Makeup,169,Premium Makeup product: Nykaa So Matte! Mini Lipstick - 45 M Dirty Peach,images/359.jpg,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-45-m-dirty-peach/p/461910
360,Nykaa Strobe & Glow Liquid Highlighter,Makeup,559,Premium Makeup product: Nykaa Strobe & Glow Liquid Highlighter,images/360.jpg,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter/p/551016
361,Nykaa Strobe & Glow Liquid Highlighter - Blushed Moonlight,Makeup,699,Premium Makeup product: Nykaa Strobe & Glow Liquid Highlighter - Blushed Moonlight,images/361.jpg,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter-blushed-moonlight/p/551015
362,Nykaa Strobe & Glow Liquid Highlighter - Glazed Bronze,Makeup,594,Premium Makeup product: Nykaa Strobe & Glow Liquid Highlighter - Glazed Bronze,images/362.jpg,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter-glazed-bronze/p/551014
363,Nykaa Sun Gaze Holographic Vanity Kit 2,Skincare,638,Premium Skincare product: Nykaa Sun Gaze Holographic Vanity Kit 2,images/363.jpg,https://www.nykaa.com/nykaa-sun-gaze-holographic-vanity-kit-2/p/792460
364,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Retinol & Hyaluronic Acid Sleeping Mask,Skincare,206,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Retinol & Hyaluronic Acid Sleeping Mask,images/364.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-retinol-hyaluronic-acid-sleeping-mask/p/2645335
365,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Rice Water & Vitamin C Sleeping Mask,Skincare,206,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Rice Water & Vitamin C Sleeping Mask,images/365.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-rice-water-vitamin-c-sleeping-mask/p/2645336
366,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Saffron & Honey Face Wash,Skincare,203,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Saffron & Honey Face Wash,images/366.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-saffron-honey-face-wash/p/2645331
367,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Sandalwood & Orange Peel Face Wash,Skincare,179,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Sandalwood & Orange Peel Face Wash,images/367.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-sandalwood-orange-peel-face-wash/p/2645330
368,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Tea Tree & Aloe Vera Sleeping Mask,Skincare,206,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Tea Tree & Aloe Vera Sleeping Mask,images/368.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-tea-tree-aloe-vera-sleeping-mask/p/2645334
369,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Tea Tree & Neem Face Wash,Skincare,179,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Tea Tree & Neem Face Wash,images/369.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-tea-tree-neem-face-wash/p/2645329
370,Nykaa Tea Tree & Salicylic Acid Spot Patch for Pimple Care - Pack Of 10,Skincare,850,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch for Pimple Care - Pack Of 10,images/370.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-pack-of-10/p/2645340
371,Nykaa Tea Tree & Salicylic Acid Spot Patch for Pimple Care - Pack Of 2,Skincare,170,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch for Pimple Care - Pack Of 2,images/371.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-pack-of-2/p/2645328
372,Nykaa Tea Tree & Salicylic Acid Spot Patch for Pimple Care - Pack Of 5,Skincare,425,Premium Skincare product: Nykaa Tea Tree & Salicylic Acid Spot Patch for Pimple Care - Pack Of 5,images/372.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-pack-of-5/p/2645339
373,Nykaa Ultra Matte Mini- Cher 14,Skincare,239,Premium Skincare product: Nykaa Ultra Matte Mini- Cher 14,images/373.jpg,https://www.nykaa.com/nykaa-ultra-matte-mini-cher/p/3446266
374,Nykaa Ultra Matte Mini- Marilyn - 10,Skincare,239,Premium Skincare product: Nykaa Ultra Matte Mini- Marilyn - 10,images/374.jpg,https://www.nykaa.com/nykaa-ultra-matte-mini-marilyn/p/3446267
375,Nykaa Vitamin C PM Regime with Skin Secret Rice Water & Vitamin C Sleeping Mask + Facial Ice Globes,Skincare,2905,Premium Skincare product: Nykaa Vitamin C PM Regime with Skin Secret Rice Water & Vitamin C Sleeping Mask + Facial Ice Globes,images/375.jpg,https://www.nykaa.com/nykaa-vitamin-c-pm-regime-with-skin-secret-rice-water-vitamin-c-sleeping-mask-facial-ice-globes/p/3433811
376,Nykaa Wedding Jasmine Gift Box,Skincare,250,Premium Skincare product: Nykaa Wedding Jasmine Gift Box,images/376.jpg,https://www.nykaa.com/nykaa-jasmine-gift-box/p/376841
377,Nykaa Wedding Lotus Gift Box,Skincare,250,Premium Skincare product: Nykaa Wedding Lotus Gift Box,images/377.jpg,https://www.nykaa.com/nykaa-lotus-gift-box/p/376843
378,Nykaa Wedding Moringa Gift Box,Skincare,250,Premium Skincare product: Nykaa Wedding Moringa Gift Box,images/378.jpg,https://www.nykaa.com/nykaa-moringa-gift-box/p/376842
379,Nykaa Wing In A Blink Eyeliner Pen - Dark Knight 01,Makeup,439,Premium Makeup product: Nykaa Wing In A Blink Eyeliner Pen - Dark Knight 01,images/379.jpg,https://www.nykaa.com/nykaa-wing-in-a-blink-eyeliner-pen-dark-knight-01/p/626493
380,Nykaa Woman Washable and Reusable Face Mask - Tropical,Skincare,299,Premium Skincare product: Nykaa Woman Washable and Reusable Face Mask - Tropical,images/380.jpg,https://www.nykaa.com/nykaa-washable-and-reusable-4-filter-mask/p/784419
381,""Olay Aha & Niacinamide Super Cream , Acne Mark & Spot Removal Cream - For All Skin Types"",Skincare,1399,""Premium Skincare product: Olay Aha & Niacinamide Super Cream , Acne Mark & Spot Removal Cream - For All Skin Types"",images/381.jpg,https://www.nykaa.com/olay-aha-niacinamide-super-cream/p/6836720"
382,Olay Eye Cream - With Niacinamide & Pentapeptides,Skincare,1444,Premium Skincare product: Olay Eye Cream - With Niacinamide & Pentapeptides,images/382.jpg,https://www.nykaa.com/olay-ultimate-eye-cream-dark-circles-wrinkles-puffiness/p/465454
383,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,Beauty Tools,1943,Premium Beauty Tools product: Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,images/383.jpg,https://www.nykaa.com/olay-regenerist-whip-mini-and-ultimate-eye-cream-combo/p/739418
384,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,Skincare,375,Premium Skincare product: Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,images/384.jpg,https://www.nykaa.com/olay-total-effects-7-in-one-anti-ageing-cream-normal-day-spf-15/p/60541
385,Olay Total Effects 7 In One Day Cream Normal SPF 15 (Trial Size) 8gm,Skincare,160,Premium Skincare product: Olay Total Effects 7 In One Day Cream Normal SPF 15 (Trial Size) 8gm,images/385.jpg,https://www.nykaa.com/olay-total-effects-7-in-one-day-cream-normal-spf-15-trial-size/p/23694
386,Olay Total Effects Day Cream For Sensitive Skin - Niacinamide,Skincare,764,Premium Skincare product: Olay Total Effects Day Cream For Sensitive Skin - Niacinamide,images/386.jpg,https://www.nykaa.com/olay-total-effects-7-in-one-touch-of-foundation-bb-creme-spf-15-50gm-new/p/262993
387,Olay Ultimate Skin Regimen Kit,Skincare,2947,Premium Skincare product: Olay Ultimate Skin Regimen Kit,images/387.jpg,https://www.nykaa.com/olay-ultimate-eye-cream-with-total-effect-uv-day-50g-total-effect-night-cream-20g/p/575926
388,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),Skincare,1599,Premium Skincare product: Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),images/388.jpg,https://www.nykaa.com/olay-ultra-lightweight-moisturiser-luminous-whip-day-cream-non-spf/p/781070
389,Olay White Radiance Day & Night Cream for Brightening and Glow,Skincare,2378,Premium Skincare product: Olay White Radiance Day & Night Cream for Brightening and Glow,images/389.jpg,https://www.nykaa.com/olay-white-radiance-day-and-night-brigthening-intensive-regime/p/61305
390,Retinol & Hyaluronic Acid Sleeping Mask for Intense Hydration - Pack of 2,Skincare,245,Premium Skincare product: Retinol & Hyaluronic Acid Sleeping Mask for Intense Hydration - Pack of 2,images/390.jpg,https://www.nykaa.com/retinol-hyaluronic-acid-sleeping-mask-pack-of-2/p/1356977
391,The Ultimate Nude Duo - Kay Beauty Long Stay Matte Lipstick - Debut & Nail Enamel - Nutty 21,Makeup,1102,Premium Makeup product: The Ultimate Nude Duo - Kay Beauty Long Stay Matte Lipstick - Debut & Nail Enamel - Nutty 21,images/391.jpg,https://www.nykaa.com/the-ultimate-nude-duo-kay-beauty-long-stay-matte-lipstick-debut-nail-enamel-nutty-21/p/2783917
